id,source_id,institute_id,academic_year,cap_round,candidate_type,category,seat_type,university_type,cutoff_value,cutoff_unit,raw_row_text,page_number,row_hash,created_at,institute_code,institute_name,source_pdf
13,1,12,2025-26,4,Maharashtra,SC,GSCO,HU,25.4779232,percentile,GSCO | 21223 | 25.4779232 | Stage-I,3,f58f5f1a34dc41af94633de00ac643045b387221e287f8b01a376adad9de7e2b,2026-05-23 11:11:40,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
14,1,12,2025-26,4,Maharashtra,OBC,GOBCO,HU,23.1010151,percentile,GOBCO | 21358 | 23.1010151 | Stage-I,3,0638a9c722d62ff592c2468b3a5fa98c78706411c1ff5955cc65dd73001a1ca4,2026-05-23 11:11:40,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
15,1,12,2025-26,4,Maharashtra,ST,GSTO,HU,71.1549338,percentile,GSTO | 9359 | 71.1549338 | Stage-IV,3,67a77f3e50923104fce6fb9bcbd7f96e9b22c960a973aaab0cdfa6e384f7701a,2026-05-23 11:11:40,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
16,1,12,2025-26,4,Maharashtra,NTA,GNTAO,HU,67.3579428,percentile,GNTAO | 10337 | 67.3579428 | Stage-IV,3,69ee122ba5943b9ce513d881dc477aa0bcbc0369523bdf4d6c390e33e77dfb35,2026-05-23 11:11:40,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
17,1,12,2025-26,4,Maharashtra,OBC,GOBCO,HU,71.1549338,percentile,GOBCO | 9576 | 71.1549338 | Stage-IV,3,50e4a83b9ee45603defd2326eec2452bb78050a1dcc807e6c172f48ddcce2087,2026-05-23 11:11:40,1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
18,1,18,2025-26,4,Maharashtra,NTD,GNTDH,HU,85.2118788,percentile,GNTDH | 5077 | 85.2118788 | Stage-IV,4,e08ae3c0f3269e9dff0830cfc6d1ccfee05335ada7219de47e8b0bab1d865e93,2026-05-23 11:11:40,1107,"P. R. Pote Patil College of Engineering & Management, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
19,1,18,2025-26,4,Maharashtra,OPEN,GOPENO,HU,79.9969812,percentile,GOPENO | 6712 | 79.9969812 | Stage-I,4,cdcfd7b2aa742f7a0cdd8bd216381f18e2d4e6cc9b2b1f148cbdbe84cf649160,2026-05-23 11:11:40,1107,"P. R. Pote Patil College of Engineering & Management, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
20,1,20,2025-26,4,Maharashtra,OPEN,GOPENH,HU,58.7911466,percentile,GOPENH | 12822 | 58.7911466 | Stage-I,5,a0136818171de90fbce8c6324c91d2659a5e313af75404c81729db6cb382c3b5,2026-05-23 11:11:40,1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
21,1,20,2025-26,4,Maharashtra,SC,GSCH,HU,39.3989669,percentile,GSCH | 17825 | 39.3989669 | Stage-I,5,c166a72468800836eba002c57c840069da11aceac37b58890a7403ac3907f3df,2026-05-23 11:11:40,1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
22,1,20,2025-26,4,Maharashtra,ST,GSTH,HU,25.4779232,percentile,GSTH | 20850 | 25.4779232 | Stage-I,5,6b820fd9e8939e08161d4f5fbd6291dbfa989a384c4fbf4a2912095ecea788c0,2026-05-23 11:11:40,1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
23,1,20,2025-26,4,Maharashtra,NTC,GNTCH,HU,56.5488095,percentile,GNTCH | 13616 | 56.5488095 | Stage-I,5,6b221c82bd66ae08229e28487fd6391d8682788a29cf0496cf0f3a3329d5f13d,2026-05-23 11:11:40,1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
24,1,20,2025-26,4,Maharashtra,OPEN,GOPENO,HU,53.942159,percentile,GOPENO | 14125 | 53.942159 | Stage-I,5,80bf212d829f8928f489858e766c9c8c62133fe89b27f35d8b2981de9b56bf89,2026-05-23 11:11:40,1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
25,1,25,2025-26,4,Maharashtra,OPEN,GOPENH,HU,51.4093808,percentile,GOPENH | 15201 | 51.4093808 | Stage-I,6,dbcc3440c9d4bec43dfe57cbca101efe9a7b8408f50928906b89d2f84aa19a66,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
26,1,25,2025-26,4,Maharashtra,SC,GSCH,HU,27.2744425,percentile,GSCH | 20562 | 27.2744425 | Stage-I,6,1cf5a578dccb7e1a74044365a02659cd42f730985940b164418c8e6f968446c5,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
27,1,25,2025-26,4,Maharashtra,ST,GSTH,HU,39.3989669,percentile,GSTH | 18217 | 39.3989669 | Stage-I,6,f6cac68d7ea55726d8e2d362dd8e2f1fcab8474ecc5f99fceb3c0a97e427d302,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
28,1,25,2025-26,4,Maharashtra,NTA,GNTAH,HU,41.4550394,percentile,GNTAH | 17117 | 41.4550394 | Stage-I,6,8170a665836d46b1ca4d41761a7b99351d71ea9d23afb3cef5705e29a8130b9a,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
29,1,25,2025-26,4,Maharashtra,NTB,GNTBH,HU,13.5402134,percentile,GNTBH | 23334 | 13.5402134 | Stage-I,6,b5c9fb7f8880f84ac93bfab8eeb56ab92739873bb4b10d73d62ca5eec817706e,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
30,1,25,2025-26,4,Maharashtra,OPEN,GOPENO,HU,19.1539942,percentile,GOPENO | 22375 | 19.1539942 | Stage-I,6,be3a5ff2c3ed9252a7d141da3f13be9b50e76e277e03103a573932e9d8f0bb10,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
31,1,25,2025-26,4,Maharashtra,OBC,GOBCO,HU,16.9789978,percentile,GOBCO | 22470 | 16.9789978 | Stage-I,6,d98b7148cafdd044cdc523509fb0fb0508995d4291d9bb8a9e38cb14eaf236ce,2026-05-23 11:11:40,1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
32,1,32,2025-26,4,Maharashtra,OPEN,GOPENH,HU,4.302251,percentile,GOPENH | 24778 | 4.302251 | Stage-I,7,bdedb657af9d2167a4f61daf842940448701339bd097bf8d8161836425265c8b,2026-05-23 11:11:40,1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
33,1,32,2025-26,4,Maharashtra,OPEN,GOPENO,HU,5.5960152,percentile,GOPENO | 24636 | 5.5960152 | Stage-I,7,cf3f5240e990b4a4e63be63026eeb0b9ad99ed0cd80367ab87120a25217dcf7a,2026-05-23 11:11:40,1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
34,1,32,2025-26,4,Maharashtra,OPEN,GOPENO,HU,4.302251,percentile,GOPENO | 24810 | 4.302251 | Stage-I,7,40ffb29e0952bb727dee031ea2028d0b2a354ae6d108c744053fee70338f852c,2026-05-23 11:11:40,1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
35,1,32,2025-26,4,Maharashtra,TFWS,TFWS,SL,85.2118788,percentile,TFWS | 4875 | 85.2118788 | Stage-I,7,9c79a0e2ec54e0de2fc0d794f94d0208f167244918ee2c45e7917f65dbda6279,2026-05-23 11:11:40,1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
36,1,36,2025-26,4,Maharashtra,OPEN,GOPENH,HU,53.942159,percentile,GOPENH | 14141 | 53.942159 | Stage-I,8,5c192a3471564f1a4f198b80f76f397d776d2d9a6a42430d2e6b0aaa12670eb9,2026-05-23 11:11:40,2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
37,1,36,2025-26,4,Maharashtra,SC,GSCH,HU,49.3533426,percentile,GSCH | 15234 | 49.3533426 | Stage-I,8,25f0b449a740dd380a8e17e70d926dea1da13c2517d29c18fba08299926e1e3a,2026-05-23 11:11:40,2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
38,1,36,2025-26,4,Maharashtra,ST,GSTH,HU,36.496736,percentile,GSTH | 18379 | 36.496736 | Stage-I,8,a06ae8e9876d94ddf07d2fb2d381a99c4f465437ceb41b685162d01c7fcc75f1,2026-05-23 11:11:40,2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
39,1,36,2025-26,4,Maharashtra,OPEN,GOPENO,HU,85.3851665,percentile,GOPENO | 4677 | 85.3851665 | Stage-I,8,bcdf62d72424effc27f20bf6b6fb9533f6f7cedd305169216b61f7c813419f7a,2026-05-23 11:11:40,2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
40,1,36,2025-26,4,Maharashtra,ST,GSTO,HU,29.9046039,percentile,GSTO | 19845 | 29.9046039 | Stage-I,8,7f9ebd5d78f883fd17a52ce75f9d2837c8a7fbc8480ff15d3576a89d04257cdc,2026-05-23 11:11:40,2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
41,1,41,2025-26,4,Maharashtra,OPEN,GOPENH,HU,51.4093808,percentile,GOPENH | 15130 | 51.4093808 | Stage-I,9,f8917e19fde9ab0ba47e689571d8cb68972b77a1cf47567d70c0019b72667ebc,2026-05-23 11:11:40,2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
42,1,41,2025-26,4,Maharashtra,OBC,GOBCH,HU,19.1539942,percentile,GOBCH | 22219 | 19.1539942 | Stage-I,9,b999ea2c6bdf0b4796c71151a0d12d7adc19da4c05cfe7113e10ccb5d058e68f,2026-05-23 11:11:40,2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
43,1,41,2025-26,4,Maharashtra,OPEN,GOPENO,HU,56.5488095,percentile,GOPENO | 13437 | 56.5488095 | Stage-I,9,036e242f5a4f76b2534db257ae5e793419d4e2e44beda937f9bfa8d95c7ab8a5,2026-05-23 11:11:40,2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
44,1,44,2025-26,4,Maharashtra,OPEN,GOPENH,HU,69.7143504,percentile,GOPENH | 9623 | 69.7143504 | Stage-I,10,5949348a6d9491930ba5105d81175ddbfb25ec7b0a0307105b41e03ed481d258,2026-05-23 11:11:40,2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
45,1,44,2025-26,4,Maharashtra,SC,GSCH,HU,36.496736,percentile,GSCH | 18761 | 36.496736 | Stage-I,10,3211ac58c67aeaea3b53e9e0f2c45f992329306caa070c439ef3b248f07ed6b9,2026-05-23 11:11:40,2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
46,1,44,2025-26,4,Maharashtra,ST,GSTH,HU,61.2807064,percentile,GSTH | 12125 | 61.2807064 | Stage-I,10,d1b74789622fbb20bf49b7890845a2f5d704f76f9588398c6417f6d1a3c9e271,2026-05-23 11:11:40,2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
47,1,44,2025-26,4,Maharashtra,OPEN,GOPENO,HU,7.4072677,percentile,GOPENO | 24443 | 7.4072677 | Stage-I,10,79fd329bfc5a4a083af363937e5da3a49bd45b124b78a374ffbb66277cfb84f4,2026-05-23 11:11:40,2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
48,1,44,2025-26,4,Maharashtra,OBC,GOBCO,HU,9.7430286,percentile,GOBCO | 23961 | 9.7430286 | Stage-I,10,31ac81149d880ae7355a279759e2ea6be4f2f6aed6ad6425fee5dd2828b46369,2026-05-23 11:11:40,2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
49,1,49,2025-26,4,Maharashtra,SC,GSCH,HU,74.782248,percentile,GSCH | 7999 | 74.782248 | Stage-I,11,2919cd50ad67c4ab7bb9acbf89bde04578e00ca5744b0840bf1bbbb44f56db78,2026-05-23 11:11:40,2008,"Government College of Engineering, Chhatrapati Sambhajinagar",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
50,1,49,2025-26,4,Maharashtra,OPEN,GOPENO,HU,93.405226,percentile,GOPENO | 2124 | 93.405226 | Stage-I,11,527cb9f3b3ba6289ab5a9e3fb6688813dc641f29f2c5cf94b4f9fb653356d276,2026-05-23 11:11:40,2008,"Government College of Engineering, Chhatrapati Sambhajinagar",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
51,1,49,2025-26,4,Maharashtra,SEBC,GSEBCO,HU,77.8251197,percentile,GSEBCO | 7137 | 77.8251197 | Stage-I,11,c16022b457d13c5a263aa919992c69eb53c930248dbdf4068455dff816d3621c,2026-05-23 11:11:40,2008,"Government College of Engineering, Chhatrapati Sambhajinagar",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
52,1,52,2025-26,4,Maharashtra,OPEN,GOPENH,HU,58.7911466,percentile,GOPENH | 13098 | 58.7911466 | Stage-I,12,8be6a8bef39a8c65c5051942cfdd699443a5ef54a1bb72954682dc76939bdbf8,2026-05-23 11:11:40,2102,"Rajarshi Shahu Institute of Management, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
53,1,52,2025-26,4,Maharashtra,NTB,GNTBH,HU,13.5402134,percentile,GNTBH | 23151 | 13.5402134 | Stage-I,12,41590e8ba6a8528171d9b4b645303f0f0de7682f3a56f7954525bd9b7f41cfc7,2026-05-23 11:11:40,2102,"Rajarshi Shahu Institute of Management, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
54,1,52,2025-26,4,Maharashtra,OPEN,GOPENO,HU,36.496736,percentile,GOPENO | 18668 | 36.496736 | Stage-I,12,4ea437634ac46451e857bb4ea7cdc48fb26a75f9da69cb2506c3e1c5ce2c110f,2026-05-23 11:11:40,2102,"Rajarshi Shahu Institute of Management, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
55,1,52,2025-26,4,Maharashtra,SC,GSCO,HU,15.5994113,percentile,GSCO | 22820 | 15.5994113 | Stage-I,12,0490af65343a441aa47a09fa9d6b17a73c33a9eb4d4b289ee23045cb509c830f,2026-05-23 11:11:40,2102,"Rajarshi Shahu Institute of Management, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
56,1,52,2025-26,4,Maharashtra,ST,GSTO,HU,23.1010151,percentile,GSTO | 21410 | 23.1010151 | Stage-I,12,8a6a7736d06053f17cf52c5d2bd37597537811681aa98712ff3e20eac9b1d89e,2026-05-23 11:11:40,2102,"Rajarshi Shahu Institute of Management, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
57,1,57,2025-26,4,Maharashtra,OPEN,GOPENH,HU,39.3989669,percentile,GOPENH | 17674 | 39.3989669 | Stage-I,13,3a98c9b583eee2647ffe5ac58d31a38c1c4d89a69f5fb5ba1471a2bc1e65c91c,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
58,1,57,2025-26,4,Maharashtra,ST,GSTH,HU,10.5199653,percentile,GSTH | 23744 | 10.5199653 | Stage-I,13,3e04919321400ae1f5137eb8fe98e4d2e95b0a8a0140993d734582af14645f31,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
59,1,57,2025-26,4,Maharashtra,SC,GSCH,HU,7.4072677,percentile,GSCH | 24408 | 7.4072677 | Stage-I,13,1dfbc6a471b319a4fb6dbb5b83090220daf8a35bf5e55e91b8f533c4f666de22,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
60,1,57,2025-26,4,Maharashtra,OBC,GOBCH,HU,19.1539942,percentile,GOBCH | 22192 | 19.1539942 | Stage-I,13,8286f6ccd5a13cb29ed6b77e2e2b91a5f3a4b43aede448521817473ab53fe5fa,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
61,1,57,2025-26,4,Maharashtra,OPEN,GOPENO,HU,29.9046039,percentile,GOPENO | 20152 | 29.9046039 | Stage-I,13,a0fb561f74a00d962d300801c725be7226f8063e3c791f12345b181bb8a7a952,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
62,1,57,2025-26,4,Maharashtra,ST,GSTO,HU,25.4779232,percentile,GSTO | 21021 | 25.4779232 | Stage-I,13,7184aa1891088b486ba276044e844b789516d719489eb26c15967699e3e3128f,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
63,1,57,2025-26,4,Maharashtra,EWS,EWS,SL,23.1010151,percentile,EWS | 21359 | 23.1010151 | Stage-I,13,648cef075fa57930b79bf7a5359202e80c485981a7849aa0a195327c2ab43723,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
64,1,57,2025-26,4,Maharashtra,TFWS,TFWS,SL,46.3793819,percentile,TFWS | 16057 | 46.3793819 | Stage-I,13,4ef9d78ee20c68a52444b4a7d264a4e78cf284555215543c56c71f3f85241cd3,2026-05-23 11:11:40,2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
65,1,65,2025-26,4,Maharashtra,OPEN,GOPENH,HU,67.3579428,percentile,GOPENH | 10230 | 67.3579428 | Stage-I,14,d0d78fb37dcc1bcb97d7d332c404ccc53d566cd5560271b8cd78dc51588bc471,2026-05-23 11:11:40,2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
66,1,65,2025-26,4,Maharashtra,OBC,GOBCH,HU,36.496736,percentile,GOBCH | 18300 | 36.496736 | Stage-I,14,e6a76c5b0a244b2434945c432a7c011bb2ecd90c6b9a32c5184094c095c75a54,2026-05-23 11:11:40,2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
67,1,65,2025-26,4,Maharashtra,OPEN,GOPENO,HU,5.9311489,percentile,GOPENO | 24491 | 5.9311489 | Stage-I,14,89e77a8495744292d3deb580a0becda1a854089cefd4537a85dc6e015e9eba87,2026-05-23 11:11:40,2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
68,1,65,2025-26,4,Maharashtra,SC,GSCO,HU,34.5198145,percentile,GSCO | 18957 | 34.5198145 | Stage-I,14,9d50e7242a968a1818fb59d86f6e0f78ab50d1d9978ebaea35d346435a70cd34,2026-05-23 11:11:40,2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",088e3b17100f-PG_MCA_CAP4_Cutoff_All_Institutes_2025_26.pdf
